交易所简码,股票代码,实际控制人,实际控制人控股比例
SZ,002339,,
SZ,002340,"王敏,许开华",0.2972
SZ,002341,侯毅,20.07
SZ,002342,"杨会德,杨子,杨建忠,杨建国",7.59
SZ,002343,江西省人民政府,
SZ,002344,海宁市人民政府国有资产监督管理办公室,
SZ,002345,廖木枝,0.07
SZ,002346,"蒋陆峰,陆仁军",13.11
SZ,002347,邰正彪,27.81
SZ,002348,"朱俭勇,朱俭军",
SZ,002349,南通市人民政府国有资产监督管理委员会,
SZ,002350,付小东,2.86
SZ,002351,张文东,27.66
SZ,002352,王卫,
SZ,002353,"刘贞峰,王坤晓,孙伟杰",42.52
SZ,002354,,
SZ,002355,赵丰,
SZ,002356,郑梓豪,
SZ,002357,刘锋,
SZ,002358,河南省财政厅,
SZ,002360,张云升,19.93
SZ,002361,刘志坚,16.87
SZ,002362,"刘迎建,徐冬青",27.23
SZ,002363,"张海燕,张乔敏",0.077
SZ,002364,朱国锭,4.56
SZ,002365,陈勇,21.54
SZ,002366,青岛西海岸新区国有资产管理局,
SZ,002367,王友林,44.94
SZ,002368,中国电子科技集团有限公司,
SZ,002369,夏传武,17.16
SZ,002370,"傅才,宋汉平,黄小明,胡铮辉",
SZ,002371,北京电子控股有限责任公司,9.43
SZ,002372,"章卡鹏,张三云",7.14
SZ,002373,夏曙东,15.17
SZ,002374,钱建蓉,
SZ,002375,"丁欣欣,张杏娟",19.35
SZ,002376,,
SZ,002377,高庆寿,
SZ,002378,黄泽兰,
SZ,002379,"张波,张艳红,张红霞",
SZ,002380,"胡歙眉,刘国耀,刘建耀,胡梓章",51.06
SZ,002381,沈耿亮,20.92
SZ,002382,李振平,0.3
SZ,002383,河南省财政厅,
SZ,002384,"袁富根,袁永刚,袁永峰",28.28
SZ,002385,邵根伙,24.49
SZ,002386,宜宾市政府国有资产监督管理委员会,
SZ,002387,,
SZ,002388,王伟华,
SZ,002389,中国航天科技集团有限公司,
SZ,002390,"安吉,安怀略",5.9197
SZ,002391,于国权,25.4
SZ,002392,赵继增,24.12
SZ,002393,天津市国有资产监督管理委员会,
SZ,002394,"陈警娇,孔祥军,孔令国,黄长根,崔恒富",0.1707
SZ,002395,唐炳泉,
SZ,002396,福建省人民政府国有资产监督管理委员会,
SZ,002397,李国富,
SZ,002398,蔡永太,17.22
SZ,002399,"李坦,李锂",
SZ,002400,广东省人民政府国有资产监督管理委员会,
SZ,002401,国务院国有资产监督管理委员会,
SZ,002402,刘建伟,15.93
SZ,002403,"陈合林,林菊香,陈文君,陈灵巧",17.97
SZ,002404,周国建,19.67
SZ,002405,,
SZ,002406,刘延生,25.02
SZ,002407,李世江,11.42
SZ,002408,山东省人民政府国有资产监督管理委员会,
SZ,002409,"骆颖,窦靖芳,沈馥,沈琦,沈锡强",45.06
SZ,002410,刁志中,15.95
SZ,002411,李宗松,8.55
SZ,002412,刘令安,
SZ,002413,,
SZ,002414,黄立,27.1
SZ,002415,中国电子科技集团有限公司,
SZ,002416,黄绍武,1.16
SZ,002417,周世平,16.97
SZ,002418,解直锟,
SZ,002419,中国航空工业集团有限公司,
SZ,002420,熊海涛,
SZ,002421,刘磅,6.33
SZ,002422,刘革新,25.77
SZ,002423,国务院国有资产监督管理委员会,
SZ,002424,姜伟,17.39
SZ,002425,"陈玉琴,郑合明",0.01
SZ,002426,高玉根,8.08
SZ,002427,陕西省人民政府国有资产监督管理委员会,
SZ,002428,"包文东,吴开惠",
SZ,002429,深圳市资本运营集团有限公司,14.73
SZ,002430,杭州市人民政府国有资产监督管理委员会,
SZ,002431,河南省财政厅,
SZ,002432,刘毅,
SZ,002433,柯树泉,
SZ,002434,"黄河清,吴月华",0.09
SZ,002435,"郁霞秋,郁全和,邱其琴,黄忠和",2.77
SZ,002436,邱醒亚,14.46
SZ,002437,,
SZ,002438,韩力,1.91
SZ,002439,"王佳,严立",27.89
SZ,002440,"阮吉祥,张爱娟,阮靖淅,阮静波,阮加春",42.6658
SZ,002441,吴开贤,29.11
SZ,002442,刘江山,19.95
SZ,002443,寿光市国有资产监督管理局,
SZ,002444,仇建平,4.24
SZ,002445,江阴市人民政府国有资产监督管理办公室,
SZ,002446,杨华,9.8
SZ,002448,薛德龙,16.19
SZ,002449,广东省广晟控股集团有限公司,
SZ,002451,问泽鸿,38.23
SZ,002452,马孝武,13.59
SZ,002453,张景明,
SZ,002454,陈福成,43.82
SZ,002455,"王亚娟,郑铁江",20.18
SZ,002456,蔡荣军,0.65
SZ,002457,陈家兴,10.08
SZ,002458,曹积生,41.14
SZ,002459,靳保芳,
SZ,002460,"李良彬,李华彪,李良学,罗顺香,熊剑浪,黄闻",19.89
SZ,002461,广州市人民政府国有资产监督管理委员会,
SZ,002462,中国光大集团股份公司,14.12
SZ,002463,"陈梅芳,朱雨洁,吴晓杉,吴礼淦,吴传林,吴传彬,胡诏棠,邓文澜",
SZ,002465,广州市人民政府,
SZ,002466,蒋卫平,
SZ,002467,李小龙,16.18
SZ,002468,"陈德军,陈小英",6.03
SZ,002469,曲思秋,2.3
SZ,002470,临沭县国有资产管理服务中心,
SZ,002471,杨飞,1.18
SZ,002472,"陈剑峰,吴长鸿,蒋亦卿,陈菊花",13.77
SZ,002474,鲁峰,17.22
SZ,002475,"王来春,王来胜",0.17
SZ,002476,吴昊,5.58
SZ,002478,曹坚,24.79
SZ,002479,南昌市国有资产监督管理委员会,
SZ,002480,四川省政府国有资产监督管理委员会,
SZ,002481,招远市金岭镇人民政府,
SZ,002482,叶远西,12.49
SZ,002483,广州市人民政府,
SZ,002484,亿威投资有限公司,29.1
SZ,002485,张劲,
SZ,002486,李兆廷,
SZ,002487,金鑫,1.21
SZ,002488,"孙锋峰,孙利群,孙金国",17.18
SZ,002489,"谢建平,谢先兴,谢建勇,谢建强",17.41
SZ,002490,寿光市国有资产管理局,
SZ,002491,沈小平,4.55
SZ,002492,王青运,
SZ,002493,李水荣,6.35
SZ,002494,贺国英,31.99
SZ,002495,"林长春,许巧婵,林平涛,林长青,林长浩",38.3
SZ,002496,仲汉根,28.75
SZ,002497,郑戎,10.2
SZ,002498,张思夏,
SZ,002500,山西省财政厅,
SZ,002501,吴睿,
SZ,002502,龙学勤,3.6
SZ,002503,马鸿,17.7
SZ,002504,"何宁,甄建涛",
SZ,002505,姜照柏,
SZ,002506,朱共山,
SZ,002507,重庆市涪陵区国有资产监督管理委员会,
SZ,002508,任建华,0.62
SZ,002510,"鲍建新,张义生,尹宝茹,王子玲,任伟,胡津生,董书新,常世平",18.26
SZ,002511,"邓冠彪,邓颖忠,邓冠杰",0.86
SZ,002512,,
SZ,002513,刘智,
SZ,002514,马伟,
SZ,002515,任贵龙,20.3
SZ,002516,沈介良,46.63
SZ,002517,,
SZ,002518,"刘程宇,刘玲",3.61
SZ,002519,,
SZ,002520,"吴楠,吴良定,吴捷",5.47
SZ,002521,李学峰,16.31
SZ,002522,常德市人民政府国有资产监督管理委员会,
SZ,002523,株洲市人民政府国有资产监督管理委员会,
SZ,002524,周永麟,0.05
SZ,002526,赵笃学,20.79
SZ,002527,"纪德法,刘丽萍,纪翌",29.24
SZ,002528,深圳市投资控股有限公司,26.35
SZ,002529,甘胜泉,
SZ,002530,,
SZ,002531,严俊旭,0.74
SZ,002532,"曾超林,曾超懿",14.95
SZ,002533,"孙文利,吴学愚",8.18
SZ,002534,王水福,1.51
SZ,002535,郭现生,29.54
SZ,002536,"孙耀志,孙耀忠",5.56
SZ,002537,"刘国平,孙刚",
SZ,002538,袁启宏,
SZ,002539,宋睿,25.55
SZ,002540,"于丽芬,周吉,周福海",50.44
SZ,002541,"邓烨芳,商晓波",46.97
SZ,002542,成都市国有资产监督管理委员会,
SZ,002543,"卢楚隆,卢础其,卢楚鹏",31.4
SZ,002544,中国电子科技集团有限公司,
SZ,002545,韩汇如,46.79
SZ,002546,胡敏,5.24
SZ,002547,孙洁晓,27.89
SZ,002548,,
SZ,002549,祝恩福,0.62
SZ,002550,王耀方,19.96
SZ,002551,梁桂秋,29.55
SZ,002552,山东省招远市人民政府,
SZ,002553,"史建伟,史维,史娟华",42.24
SZ,002554,长沙市国有资产监督管理委员会,
SZ,002555,李卫伟,14.52
SZ,002556,安徽省供销合作社联合社,
SZ,002557,陈先保,
SZ,002558,史玉柱,
SZ,002559,,
SZ,002560,"马红菊,史万福",23.25
SZ,002561,上海徐家汇商城(集团)有限公司,30.37
SZ,002562,"钱志达,钱志明",44.37
SZ,002563,"周平凡,邱艳芳,邱坚强,戴智约,邱光和",53.4324
SZ,002564,上海市国有资产监督管理委员会,
SZ,002565,王钲霖,
SZ,002566,张益胜,39.08
SZ,002567,陶一山,0.0063
SZ,002568,刘晓东,40.53
SZ,002569,王雅珠,
SZ,002570,谢宏,
SZ,002571,施卫东,31.68
SZ,002572,"柯建生,江淦钧",39.91
SZ,002573,四川省政府国有资产监督管理委员会,
SZ,002574,"虞兔良,虞阿五",0.14
SZ,002575,王叁寿,
SZ,002576,"姜客宇,姜煜峰",2.03
SZ,002577,曾浩,
SZ,002578,上饶市国有资产监督管理委员会,
SZ,002579,杨林,6.27
SZ,002580,山东省人民政府国有资产监督管理委员会,
SZ,002581,刘祥,
SZ,002582,石聚彬,29.17
SZ,002583,陈清州,39.25
SZ,002584,"黄少群,黄侦凯,黄侦杰,黄伟鹏,黄伟波",33.79
SZ,002585,吴培服,26.07
SZ,002586,余姚市国有资产管理办公室,
SZ,002587,吴涵渠,25.37
SZ,002588,"高进华,古龙粉,高英,高文靠,高文都,高文班,高文安",51.1
SZ,002589,"韩旭,张仁华",25.72
SZ,002590,"陈锋,俞迪辉,陈永汉,陈利祥,陈黎慕,陈黎明",10.24
SZ,002591,"胡恩雪,朱星河",32.05
SZ,002592,顾瑜,8.71
SZ,002593,"吴丽珠,吴子文",46.05
SZ,002594,王传福,17.64
SZ,002595,张恭运,30.12
SZ,002596,"冯活灵,张艺林,张海林",26.71
SZ,002597,"杨乐,杨迎春",0.77
SZ,002598,济南市章丘区财政局,
SZ,002599,栗延秋,21.34
SZ,002600,曾芳勤,2.05
SZ,002601,许刚,26.21
SZ,002602,,
SZ,002603,"吴瑞,吴以岭,吴相君",23.15
SZ,002605,"邱金兰,姚晓丽,姚文琛,姚朔斌,姚硕榆",47.4
SZ,002606,应坚,5.27
SZ,002607,"李永新,鲁忠芳",19.09
SZ,002608,江苏省国有资产监督管理委员会,
SZ,002609,"刘翠英,唐健",36.92
SZ,002610,邹承慧,
SZ,002611,"唐灼棉,唐灼林",29.62
SZ,002612,"申东日,申今花",54.58
SZ,002613,高学明,46.41
SZ,002614,"李五令,邹剑寒",38.5
SZ,002615,吕强,37.77
SZ,002616,"何启强,麦正辉",48.83
SZ,002617,"李伯英,鲁永,鲁小均",5.11
SZ,002620,李介平,20.21
SZ,002621,解直锟,
SZ,002622,解直锟,
SZ,002623,"林金汉,林金锡",0.29
SZ,002624,池宇峰,7.69
SZ,002625,刘若鹏,
SZ,002626,江斌,0.016
SZ,002627,宜昌市人民政府国有资产监督管理委员会,
SZ,002628,刘江东,
SZ,002629,陈泽虹,
SZ,002630,黎仁超,13.07
SZ,002631,汝继勇,0.22
SZ,002632,"胡智彪,胡智雄",7.66
SZ,002633,"何全波,何建东",28.12
SZ,002634,陶建伟,13.88
SZ,002635,"吕莉,王春生",51.37
SZ,002636,韩涛,0.672
SZ,002637,张惠琪,
SZ,002638,李俊锋,
SZ,002639,林汝捷,20.12
SZ,002640,,
SZ,002641,"卢彩芬,张建均",13.07
SZ,002642,济宁高新区国有资本管理办公室,
SZ,002643,中国节能环保集团有限公司,26.12
SZ,002644,兰州市人民政府国有资产监督管理委员会,
SZ,002645,"胡士清,胡士勇,胡士勤,胡士法",6.51
SZ,002646,李银会,
SZ,002647,霍东,
SZ,002648,"杨卫东,杨亚珍",11.64
SZ,002649,,
SZ,002650,"肖赛平,杨子江,杨振",23.51
SZ,002651,何亚民,32.34
SZ,002652,,
SZ,002653,"王俊民,范秀莲,郑伟",69.86
SZ,002654,湖北省人民政府国有资产监督管理委员会,
SZ,002655,万蔡辛,
SZ,002656,林永飞,2.25
SZ,002657,"朱烨东,沈飒",9.15
SZ,002658,敖小强,58.35
SZ,002659,北京市海淀区人民政府国有资产监督管理委员会,
SZ,002660,济南产业发展投资集团有限公司,
SZ,002661,陈克明,0.58
SZ,002662,"李璟瑜,张志瑾",
SZ,002663,涂善忠,22.87
SZ,002664,尹兴满,10.85
SZ,002665,"黄卿乐,黄文佳,黄文博",2.24
SZ,002666,"徐庆芳,徐咸大,徐团华",53.35
SZ,002667,黄达,
SZ,002668,李东生,
SZ,002669,唐山市人民政府国有资产监督管理委员会,
SZ,002670,江西省交通运输厅,
SZ,002671,许培锋,
SZ,002672,广东省人民政府国有资产监督管理委员会,
SZ,002673,陕西投资集团有限公司,35.32
SZ,002674,吴华春,
SZ,002675,由守谊,12.53
SZ,002676,广州开发区国有资产监督管理局,
SZ,002677,"夏鼎,夏志生,夏兰",52.41
SZ,002678,广州市人民政府国有资产监督管理委员会,
SZ,002679,将乐县财政局,
SZ,002681,肖奋,22.47
SZ,002682,龙岩市人民政府国有资产监督管理委员会,
SZ,002683,广东省环保集团有限公司,24.26
SZ,002685,"翁杰,翁耀根,孟正华",6.07
SZ,002686,浙江省人民政府国有资产监督管理委员会,
SZ,002687,"陈永霞,池也,池方燃",23.72
SZ,002688,"路漫漫,王志军,王晓英,王东晓,路牡丹",4.74
SZ,002689,康宝华,0.05
SZ,002690,田明,60.9
SZ,002691,冯春保,33.37
SZ,002692,无锡市人民政府国有资产监督管理委员会,
SZ,002693,"Wang Yingpu(王荧璞),王成栋",0.51
SZ,002694,任永青,
SZ,002695,"徐桂芬,褚浚,褚建庚,褚剑",12.11
SZ,002696,青岛市人民政府国有资产监督管理委员会,
SZ,002697,曹世如,24.08
SZ,002698,"蔡鹤皋,张玉春,王春钢,邓喜军",28
SZ,002699,赵小强,8.72
SZ,002700,周举东,28.5
SZ,002701,周云杰,
SZ,002702,"滕用庄,滕用严,滕用伟,滕用雄",41.9974
SZ,002703,"汤浩瀚,张世忠,张世权,张兰君,张宝义",3.3409
SZ,002705,郭建刚,
SZ,002706,"陈平,任思龙,樊剑军,丁发晖",24.4104
SZ,002707,冯滨,15.39
SZ,002708,扬州富海光洋股权投资基金合伙企业(有限合伙),
SZ,002709,徐金富,36.24
SZ,002712,四川省国资委,
SZ,002713,陈辉,1.36
SZ,002714,"钱瑛,秦英林",39.3
SZ,002715,杨涛,
SZ,002716,郴州市发展投资集团产业投资经营有限公司,9.5
SZ,002717,中山火炬高技术产业开发区管理委员会,
SZ,002718,"骆莲琴,时沈祥",66.71
SZ,002719,"王翠先,李玉瑚,李勇,李刚",7.14
SZ,002721,北京市海淀区人民政府国有资产监督管理委员会,
SZ,002722,浙江省人民政府国有资产监督管理委员会,
SZ,002723,蔡小如,
SZ,002724,"周实,徐素",67.65
SZ,002725,"林信福,林仙明,林万青,林申茂,林平,林斌",42.6128
SZ,002726,戴学斌,
SZ,002727,阮鸿献,30.57
SZ,002728,"许松青,许丽芳,许恒青,许丹青",45.181
SZ,002729,汤奇青,5.47
SZ,002730,"施隆,朱丹,石晓霞,石向才,石碎标,施鹏",10.8796
SZ,002731,郭英杰,4.86
SZ,002732,广东省农垦集团公司,
SZ,002733,张华农,5.1
SZ,002734,"李明,李媛媛,李新生",31.99
SZ,002735,王进军,36.12
SZ,002736,深圳市人民政府国有资产监督管理委员会,
SZ,002737,关彦斌,6.38
SZ,002738,"陈海舟,吴志华,魏云峰,王平卫,汪芳淼,欧学钢,刘新国",1.55
SZ,002739,王健林,
SZ,002740,,
SZ,002741,"郑创发,郑靭,郑侠",37.89
SZ,002742,潘先文,28.91
SZ,002743,杨俊斌,
SZ,002745,孙清焕,44.03
SZ,002746,"曲立荣,王寿纯",44.71
SZ,002747,吴波,12.65
SZ,002748,,
SZ,002749,颜昌绪,37
SZ,002750,樊献俄,0.59
SZ,002751,刘梦龙,5.12
SZ,002752,"林永保,林永贤,林永龙",
SZ,002753,"靳彩红,刘东良",30.33
SZ,002755,陈庆财,
SZ,002756,高兴江,35.72
SZ,002757,"詹谏醒,林旺南",5.28
SZ,002758,浙江省供销合作社联合社,
SZ,002759,"池锦华,吴锡盾",
SZ,002760,黄代放,
SZ,002761,浙江省人民政府国有资产监督管理委员会,
SZ,002762,"林若文,林浩亮",53.245
SZ,002763,吕兴平,33.77
SZ,002765,"熊敏,朱堂福,朱俊翰",30.571
SZ,002766,许培锋,
SZ,002767,"石义民,石政民",61.58
SZ,002768,"王爱国,徐波",49.77
SZ,002769,陈书智,17.18
SZ,002771,"王国红,王小刚",14.6
SZ,002772,陶军,27.03
SZ,002773,"柯潇,钟建荣,柯尊洪",32.47
SZ,002774,"罗爱明,罗爱文",21.71
SZ,002775,佛山市人民政府国有资产监督管理委员会,
SZ,002776,"陈娜娜,陈伟雄",36.12
SZ,002777,中国工程物理研究院,
SZ,002778,"苏州吴中融玥投资管理有限公司-苏州吴中区天凯汇达股权投资合伙企业(有限合伙),苏州市吴中金融控股集团有限公司",29.41
SZ,002779,"吴明根,赵爱娱",9.2
SZ,002780,张恒,20.74
SZ,002781,新余市国有资产监督管理委员会,
SZ,002782,肖铿,
SZ,002783,荆门市人民政府国有资产监督管理委员会,
SZ,002785,,
SZ,002786,中国东方资产管理股份有限公司,
SZ,002787,"李炳兴,陆杏珍,李志聪",46.93
SZ,002788,吴金祥,
SZ,002789,珠海市香洲区国有资产管理办公室,
SZ,002790,,
SZ,002791,白宝鲲,37.41
SZ,002792,"时桂清,吴中林",53.04
SZ,002793,"刘保起,刘振腾",
SZ,002795,曹德莅,14.95
SZ,002796,"王娟,韩惠明,韩裕玉",36.3964
SZ,002797,,
SZ,002798,"陈伟,吴志雄,刘进",31.62
SZ,002799,陕西省人民政府国有资产监督管理委员会,
SZ,002800,"胡晓玲,王普宇",7.99
SZ,002801,何平,39.38
SZ,002802,项洪伟,52.81
SZ,002803,庄浩,18.4
SZ,002805,赵光辉,30.21
SZ,002806,谭帼英,22.61
SZ,002807,,
SZ,002808,余荣清,32.52
SZ,002809,刘连军,45.44
SZ,002810,"毕文娟,毕于东,毕心德",40.54
SZ,002811,"邱艾,郑忠",12.05
SZ,002812,"JERRY YANG LI,李晓华,Yanyang Hui,Yan Ma,Sherry Lee,Paul Xiaoming Lee",31.28
SZ,002813,,
SZ,002815,"姜雪飞,朱雪花",50.66
SZ,002816,赵丰,
SZ,002817,,
SZ,002818,刘兵,43.7
SZ,002819,中国科学院控股有限公司,
SZ,002820,天津市河西区人民政府国有资产监督管理委员会,
SZ,002821,HAO HONG,3.86
SZ,002822,"庄小红,庄重,庄展诺",34.9
SZ,002823,"吴瑛,张浩宇",51.86
SZ,002824,李建湘,34.32
SZ,002825,游爱国,28.27
SZ,002826,高帆,25.59
SZ,002827,西藏自治区人民政府国有资产监督管理委员会,
SZ,002828,陈平贵,16.37
SZ,002829,"迟家升,李国盛",39.64
SZ,002830,,
SZ,002831,"王华君,吴兰兰",58.49
SZ,002832,"冯玲玲,谢秉政",41.32
SZ,002833,"李茂洪,刘雨华,刘风华",49.89
SZ,002835,"郭立志,刘砥",55.6
SZ,002836,"孟学,张宏清",
SZ,002837,齐勇,5.97
SZ,002838,"韩丽梅,于晓宁",16.52
SZ,002839,,
SZ,002840,"朱俭军,朱俭勇",
SZ,002841,"黄正聪,周开琪,于伟,尤天远,王毅然,孙永辉",46.72
SZ,002842,"陈宏音,陈伟儿,陈伟东,陈启丰",28.12
SZ,002843,方鸿,
SZ,002845,"钟小平,万锋,刘秋香,李锋",40.93
SZ,002846,翁伟武,29.04
SZ,002847,"张学文,张学武",26.84
SZ,002848,潍坊市国有资产监督管理委员会,
SZ,002849,黄文谦,18.27
SZ,002850,"励建炬,励建立",44.22
SZ,002851,童永胜,19.05
SZ,002852,刘建军,21.34
SZ,002853,马礼斌,38.36
SZ,002855,赵晓群,
SZ,002856,佛山市南海区国有资产监督管理局,
SZ,002857,胡坤,
SZ,002858,"夏青,余朝旭",12.6
SZ,002859,方隽云,7.72
SZ,002860,"楼勇伟,楼月根",30.23
SZ,002861,"黄晖,左笋娥",35
SZ,002862,蔡俊权,33.14
SZ,002863,葛炳灶,
SZ,002864,谢晓林,38.37
SZ,002865,"陆惠芬,杨仁元,徐勇,徐晓平,徐卫东,陆玉红,陆徐杨,陆小文,陆小红",3.17
SZ,002866,"陈敏,邹伟民",50.77
SZ,002867,"周华珍,周宗文",0.44
SZ,002868,赖潭平,1
SZ,002869,罗瑞发,3.86
SZ,002870,赵玉昆,18.85
SZ,002871,"范庆伟,范玉隆",59.5
SZ,002872,刘群,32.89
SZ,002873,董大伦,
SZ,002875,"曹璋,王建青",39.42
SZ,002876,张建军,18.92
SZ,002877,沈剑标,37.47
SZ,002878,孙震,13.6
SZ,002879,俞正元,35.47
SZ,002880,深圳市光明区国有资产监督管理局,65.25
SZ,002881,王平,39.21
SZ,002882,郑有水,56.83
SZ,002883,无锡市人民政府国有资产监督管理委员会,
SZ,002884,"施宗梅,王海波",46.54
SZ,002885,张立品,10.71
SZ,002886,"何征,吴宪",31.5
SZ,002887,"卢云慧,祁永",62.6
SZ,002888,"HONGBO YAO,HUIFANG CHEN",64.8
SZ,002889,孙卫平,46.53
SZ,002890,辛军,28.59
SZ,002891,"郝忠礼,肖爱玲",
SZ,002892,"聂鹏举,聂葆生",49.34
